bonusPointsEarned,bonusPointsEarnedReason,pointsEarned,purchasedItemCount,rewardsReceiptStatus,totalSpent,userId,_id.oid,createDate.date,dateScanned.date,finishedDate.date,modifyDate.date,pointsAwardedDate.date,purchaseDate.date,barcode,description,finalPrice,itemPrice,needsFetchReview,partnerItemId,preventTargetGapPoints,quantityPurchased,userFlaggedBarcode,userFlaggedNewItem,userFlaggedPrice,userFlaggedQuantity,needsFetchReviewReason,pointsNotAwardedReason,pointsPayerId,rewardsGroup,rewardsProductPartnerId,userFlaggedDescription,originalMetaBriteBarcode,originalMetaBriteDescription,brandCode,competitorRewardsGroup,discountedItemPrice,originalReceiptItemText,itemNumber,originalMetaBriteQuantityPurchased,rewardsReceiptItemList_pointsEarned,targetPrice,competitiveProduct,originalFinalPrice,originalMetaBriteItemPrice,deleted,priceAfterCoupon,metabriteCampaignId
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60223a950a7214d8e90000a2,1612855957134,1612855957134,,1612855957134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,All-receipts receipt bonus,5.0,2.0,FINISHED,1.0,6022998599409b11fcf89c53,602299b40a720f05a80000bc,1612880308000,1612880308000,1612880314000.0,1612880314000,1612880309000.0,1612793908000.0,4011,ITEM NOT FOUND,1,1,,1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,All-receipts receipt bonus,5.0,2.0,FINISHED,1.0,6022998599409b11fcf89c53,602299b40a720f05a80000bc,1612880308000,1612880308000,1612880314000.0,1612880314000,1612880309000.0,1612793908000.0,1234,,,,True,2,True,,1234,True,,,USER_FLAGGED,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,602231350a7214d8e900009f,1612853557105,1612853557105,,1612853557105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500.0,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",600.0,1.0,FINISHED,1.0,6022998599409b11fcf89c53,602299ad0a7214d8e90000d7,1612880301000,1612880301000,1612880302000.0,1612880302000,1612880302000.0,1612793901000.0,4011,ITEM NOT FOUND,1,1,,1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6022d9f60a720f05a80000e8,1612896758122,1612896758122,,1612896758122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,602279db0a720f05a800009b,1612872155383,1612872155383,,1612872155383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6022752b0a7214d8e90000be,1612870955434,1612870955434,,1612870955434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,602252050a7214d8e90000ae,1612861957161,1612861957161,,1612861957161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6021ec5f0a720f05a800005d,1612835935836,1612835935836,,1612835935836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6022c2820a720f05a80000dd,1612890754173,1612890754173,,1612890754173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,602202540a720f05a800006a,1612841556194,1612841556194,,1612841556194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6022b6cb0a7214d8e90000f8,1612887755601,1612887755601,,1612887755601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6022bb780a7214d8e90000fb,1612888952812,1612888952812,,1612888952812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6021d8cf0a7214d8e900005c,1612830927890,1612830927890,,1612830927890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,602315b50a720f05a8000104,1612912053799,1612912053799,,1612912053799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,602344970a7214d8e900012f,1612924054957,1612924054957,,1612924054957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6023e2c90a7214d8e9000175,1612964553600,1612964553600,,1612964553600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,602467370a720f05a80001b7,1612998454982,1612998454982,,1612998454982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",250.0,5.0,FINISHED,25.0,602401f1c081001222409ad6,6024024b0a7214d8e900018d,1612972619000,1612972619000,1612972620000.0,1612972620000,1612972620000.0,1612504800000.0,013000006187,HEINZ SWEET SWEET RELISH 12.7 OZ - 0013000006184,5,5,,1,,1.0,,,,,,,,,5e825d64f221c312e698a62a,,,,,,,,,,,,,,,,,
250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",250.0,5.0,FINISHED,25.0,602401f1c081001222409ad6,6024024b0a7214d8e900018d,1612972619000,1612972619000,1612972620000.0,1612972620000,1612972620000.0,1612504800000.0,013000006187,HEINZ SWEET SWEET RELISH 12.7 OZ - 0013000006184,5,5,,2,,1.0,,,,,,,,,5e825d64f221c312e698a62a,,,,,,,,,,,,,,,,,
250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",250.0,5.0,FINISHED,25.0,602401f1c081001222409ad6,6024024b0a7214d8e900018d,1612972619000,1612972619000,1612972620000.0,1612972620000,1612972620000.0,1612504800000.0,013000006187,HEINZ SWEET SWEET RELISH 12.7 OZ - 0013000006184,5,5,,3,,1.0,,,,,,,,,5e825d64f221c312e698a62a,,,,,,,,,,,,,,,,,
250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",250.0,5.0,FINISHED,25.0,602401f1c081001222409ad6,6024024b0a7214d8e900018d,1612972619000,1612972619000,1612972620000.0,1612972620000,1612972620000.0,1612504800000.0,013000006187,HEINZ SWEET SWEET RELISH 12.7 OZ - 0013000006184,5,5,,4,,1.0,,,,,,,,,5e825d64f221c312e698a62a,,,,,,,,,,,,,,,,,
250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",250.0,5.0,FINISHED,25.0,602401f1c081001222409ad6,6024024b0a7214d8e900018d,1612972619000,1612972619000,1612972620000.0,1612972620000,1612972620000.0,1612504800000.0,013000006187,HEINZ SWEET SWEET RELISH 12.7 OZ - 0013000006184,5,5,,5,,1.0,,,,,,,,,5e825d64f221c312e698a62a,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,602367ba0a720f05a800012e,1612933050952,1612933050952,,1612933050952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,602438550a720f05a8000192,1612986452963,1612986452963,,1612986452963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,602345c20a7214d8e9000130,1612924354032,1612924354032,,1612924354032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60233c5f0a720f05a8000119,1612921951891,1612921951891,,1612921951891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",789.2,2.0,FINISHED,5.88,60245433efa60112282c1859,602454340a720f05a80001ae,1612993588000,1612993588000,1612993589000.0,1612993597000,1612993589000.0,1612137600000.0,,BROWNIE BRITLE,1.96,1.96,,1008,,1.0,,,,,,,,,,,,,,,1.96,BROWNIE BRITLE,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",789.2,2.0,FINISHED,5.88,60245433efa60112282c1859,602454340a720f05a80001ae,1612993588000,1612993588000,1612993589000.0,1612993597000,1612993589000.0,1612137600000.0,036000494129,VIVA PAPER TOWEL 1 PACK 2 COUNT 83 SHEET,3.92,3.92,,1010,,1.0,,,,,,,550b2565e4b001d5e9e4146f,VIVA MULTI SURFACE CLOTH PAPER TOWEL,550b2565e4b001d5e9e4146f,,,,VIVA,,3.92,VIVA MULD SURFACE PAPERTOWELS,,,39.2,,,,,,,VIVA MULTI SURFACE CLOTH PAPER TOWEL
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6023a2530a720f05a8000144,1612948051494,1612948051494,,1612948051494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60245dd50a720f05a80001b2,1612996053522,1612996053522,,1612996053522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60244d6e0a7214d8e90001c9,1612991854415,1612991854415,,1612991854415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500.0,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",500.0,5.0,FINISHED,25.0,602401f1c081001222409ad6,6024024b0a7214d8e900018c,1612972619000,1612972619000,1612972619000.0,1612972619000,1612972619000.0,1612677600000.0,021000024674,,5,5,,1,,1.0,,,,,,,,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,5e7cf838f221c312e698a628,,,,,,,,,,,,True,,,,,
500.0,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",500.0,5.0,FINISHED,25.0,602401f1c081001222409ad6,6024024b0a7214d8e900018c,1612972619000,1612972619000,1612972619000.0,1612972619000,1612972619000.0,1612677600000.0,021000024674,,5,5,,2,,1.0,,,,,,,,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,5e7cf838f221c312e698a628,,,,,,,,,,,,True,,,,,
500.0,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",500.0,5.0,FINISHED,25.0,602401f1c081001222409ad6,6024024b0a7214d8e900018c,1612972619000,1612972619000,1612972619000.0,1612972619000,1612972619000.0,1612677600000.0,021000024674,,5,5,,3,,1.0,,,,,,,,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,5e7cf838f221c312e698a628,,,,,,,,,,,,True,,,,,
500.0,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",500.0,5.0,FINISHED,25.0,602401f1c081001222409ad6,6024024b0a7214d8e900018c,1612972619000,1612972619000,1612972619000.0,1612972619000,1612972619000.0,1612677600000.0,021000024674,,5,5,,4,,1.0,,,,,,,,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,5e7cf838f221c312e698a628,,,,,,,,,,,,True,,,,,
500.0,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",500.0,5.0,FINISHED,25.0,602401f1c081001222409ad6,6024024b0a7214d8e900018c,1612972619000,1612972619000,1612972619000.0,1612972619000,1612972619000.0,1612677600000.0,021000024674,,5,5,,5,,1.0,,,,,,,,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,5e7cf838f221c312e698a628,,,,,,,,,,,,True,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,602393180a720f05a800013d,1612944152871,1612944152871,,1612944152871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6023bfa00a7214d8e9000168,1612955552645,1612955552645,,1612955552645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,602462850a720f05a80001b3,1612997253140,1612997253140,,1612997253140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,250.0,5.0,FINISHED,49.95,6024291f58b989121e6bad5f,602429930a720f05a800018b,1612982675000,1612982675000,1612982676000.0,1612982676000,1612982676000.0,1612677600000.0,013000799102,"HEINZ Home Style Gravy Roasted Turkey, 12.0 OZ",9.99,9.99,,1,,1.0,,,,,,,559c2234e4b06aca36af13c6,HEINZ GRAVY - JAR,559c2234e4b06aca36af13c6,,,,,,,,,,50.0,800,,,,,,
,,250.0,5.0,FINISHED,49.95,6024291f58b989121e6bad5f,602429930a720f05a800018b,1612982675000,1612982675000,1612982676000.0,1612982676000,1612982676000.0,1612677600000.0,013000799102,"HEINZ Home Style Gravy Roasted Turkey, 12.0 OZ",9.99,9.99,,2,,1.0,,,,,,,559c2234e4b06aca36af13c6,HEINZ GRAVY - JAR,559c2234e4b06aca36af13c6,,,,,,,,,,50.0,800,,,,,,
,,250.0,5.0,FINISHED,49.95,6024291f58b989121e6bad5f,602429930a720f05a800018b,1612982675000,1612982675000,1612982676000.0,1612982676000,1612982676000.0,1612677600000.0,013000799102,"HEINZ Home Style Gravy Roasted Turkey, 12.0 OZ",9.99,9.99,,3,,1.0,,,,,,,559c2234e4b06aca36af13c6,HEINZ GRAVY - JAR,559c2234e4b06aca36af13c6,,,,,,,,,,50.0,800,,,,,,
,,250.0,5.0,FINISHED,49.95,6024291f58b989121e6bad5f,602429930a720f05a800018b,1612982675000,1612982675000,1612982676000.0,1612982676000,1612982676000.0,1612677600000.0,013000799102,"HEINZ Home Style Gravy Roasted Turkey, 12.0 OZ",9.99,9.99,,4,,1.0,,,,,,,559c2234e4b06aca36af13c6,HEINZ GRAVY - JAR,559c2234e4b06aca36af13c6,,,,,,,,,,50.0,800,,,,,,
,,250.0,5.0,FINISHED,49.95,6024291f58b989121e6bad5f,602429930a720f05a800018b,1612982675000,1612982675000,1612982676000.0,1612982676000,1612982676000.0,1612677600000.0,013000799102,"HEINZ Home Style Gravy Roasted Turkey, 12.0 OZ",9.99,9.99,,5,,1.0,,,,,,,559c2234e4b06aca36af13c6,HEINZ GRAVY - JAR,559c2234e4b06aca36af13c6,,,,,,,,,,50.0,800,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,602380580a7214d8e900014a,1612939352679,1612939352679,,1612939352679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,All-receipts receipt bonus,5.0,5.0,FINISHED,49.95,602401f1c081001222409ad6,602402750a720f05a800016f,1612972661000,1612972661000,1612972662000.0,1612972662000,1612972662000.0,1611705600000.0,043000048528,,9.99,9.99,,1,,1.0,,,,,,,,DUNCAN HINES CAKE MIX,5e825d64f221c312e698a62a,,,,,,,,,,,,True,,,,,
5.0,All-receipts receipt bonus,5.0,5.0,FINISHED,49.95,602401f1c081001222409ad6,602402750a720f05a800016f,1612972661000,1612972661000,1612972662000.0,1612972662000,1612972662000.0,1611705600000.0,043000048528,,9.99,9.99,,2,,1.0,,,,,,,,DUNCAN HINES CAKE MIX,5e825d64f221c312e698a62a,,,,,,,,,,,,True,,,,,
5.0,All-receipts receipt bonus,5.0,5.0,FINISHED,49.95,602401f1c081001222409ad6,602402750a720f05a800016f,1612972661000,1612972661000,1612972662000.0,1612972662000,1612972662000.0,1611705600000.0,043000048528,,9.99,9.99,,3,,1.0,,,,,,,,DUNCAN HINES CAKE MIX,5e825d64f221c312e698a62a,,,,,,,,,,,,True,,,,,
5.0,All-receipts receipt bonus,5.0,5.0,FINISHED,49.95,602401f1c081001222409ad6,602402750a720f05a800016f,1612972661000,1612972661000,1612972662000.0,1612972662000,1612972662000.0,1611705600000.0,043000048528,,9.99,9.99,,4,,1.0,,,,,,,,DUNCAN HINES CAKE MIX,5e825d64f221c312e698a62a,,,,,,,,,,,,True,,,,,
5.0,All-receipts receipt bonus,5.0,5.0,FINISHED,49.95,602401f1c081001222409ad6,602402750a720f05a800016f,1612972661000,1612972661000,1612972662000.0,1612972662000,1612972662000.0,1611705600000.0,043000048528,,9.99,9.99,,5,,1.0,,,,,,,,DUNCAN HINES CAKE MIX,5e825d64f221c312e698a62a,,,,,,,,,,,,True,,,,,
5.0,All-receipts receipt bonus,5.0,1.0,FINISHED,1.0,54943462e4b07e684157a532,602429640a720f05a8000187,1612982628000,1612982628000,1612982629000.0,1612982629000,1612982629000.0,1612896228000.0,021000030453,,1,1,,1,,1.0,,,,,,,,SARGENTO RICOTTA CHEESE,5e7cf838f221c312e698a628,,,,,,,,,,,,True,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6023d0080a720f05a8000155,1612959752291,1612959752291,,1612959752291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60243bdb0a720f05a80001a2,1612987355866,1612987355866,,1612987355866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,602460300a7214d8e90001d6,1612996656896,1612996656896,,1612996656896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,602331d70a720f05a8000113,1612919254998,1612919254998,,1612919254998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60245f020a7214d8e90001d5,1612996354356,1612996354356,,1612996354356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,602427ec0a720f05a8000180,1612982252121,1612982252121,,1612982252121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6023ee820a720f05a8000163,1612967554736,1612967554736,,1612967554736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,All-receipts receipt bonus,5.0,1.0,FINISHED,1.0,54943462e4b07e684157a532,602439950a7214d8e90001c2,1612986773000,1612986773000,1612986774000.0,1612986774000,1612986773000.0,1611863573000.0,022174070214,CJN INJ & LSN GLD GRLN KIT BOX 1 CT,1,1,,1,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,
5.0,All-receipts receipt bonus,5.0,4.0,FINISHED,4.66,602401f1c081001222409ad6,602402600a7214d8e9000195,1612972640000,1612972640000,1612972641000.0,1612972641000,1612972641000.0,1612886240000.0,071159001750,CORN NUTS Chile Picante con Limon Crunchy Corn Kernels 1.7 OZ Bag,4.66,4.66,,1,,4.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6024397f0a720f05a8000199,1612986751902,1612986751902,,1612986751902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60258c2b0a7214d8e900028f,1613073451089,1613073451089,,1613073451089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,602483540a7214d8e90001ea,1613005652712,1613005652712,,1613005652712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,602561fd0a7214d8e9000273,1613062653588,1613062653588,,1613062653588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,602566ae0a7214d8e900027b,1613063853994,1613063853994,,1613063853995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60251e050a720f05a80001fc,1613045253327,1613045253327,,1613045253327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60250b440a720f05a80001f5,1613040452039,1613040452039,,1613040452039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,602531f00a7214d8e900023e,1613050352795,1613050352795,,1613050352795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6025a8580a720f05a8000270,1613080664621,1613080664621,,1613080664621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,All-receipts receipt bonus,5.0,5.0,FINISHED,26.0,602558b1efa60114d20e5dc7,602558b60a7214d8e9000266,1613060278000,1613060278000,1613060278000.0,1613060283000,1613060278000.0,1613001600000.0,4011,ITEM NOT FOUND,26.00,26.00,False,1,True,5.0,4011,True,26.00,5.0,,,,,,,,,,,,,,,,,,,,,,
500.0,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",500.0,2.0,FINISHED,1.0,60253861efa6017a44dc6b50,6025386a0a7214d8e9000241,1613052010000,1613052010000,1613052018000.0,1613052018000,1613052011000.0,1612965610000.0,4011,ITEM NOT FOUND,1,1,,1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
500.0,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",500.0,2.0,FINISHED,1.0,60253861efa6017a44dc6b50,6025386a0a7214d8e9000241,1613052010000,1613052010000,1613052018000.0,1613052018000,1613052011000.0,1612965610000.0,1234,,,,True,2,True,,1234,True,,,USER_FLAGGED,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,602569060a720f05a8000258,1613064454884,1613064454884,,1613064454884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6024b5b70a720f05a80001d6,1613018551213,1613018551213,,1613018551213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.0,COMPLETE_NONPARTNER_RECEIPT,25.0,1.0,FINISHED,10.0,60253861efa6017a44dc6b50,602538b30a7214d8e9000248,1613052083000,1613052083000,1613052084000.0,1613052084000,1613052084000.0,1612396800000.0,042800108005,"Totino's Triple Meat Party Pizza, 10.5 Oz",10.00,10.00,,0,,1.0,,,,,,Action not allowed for user and CPG,5332f5f3e4b03c9a25efd0ae,TOTINO'S PARTY PIZZA - SINGLE PACK,5332f5f3e4b03c9a25efd0ae,,,,BRAND,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6024f7570a7214d8e900021f,1613035351539,1613035351539,,1613035351539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,602585240a720f05a8000263,1613071652038,1613071652038,,1613071652038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,602552c10a7214d8e9000255,1613058753439,1613058753439,,1613058753439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,All-receipts receipt bonus,5.0,1.0,FINISHED,2.23,60253861efa6017a44dc6b50,602538740a7214d8e9000246,1613052020000,1613052020000,1613052022000.0,1613052023000,1613052022000.0,1613052020000.0,,MSSN TORTLLA,2.23,2.23,,1009,,1.0,,,,,,,,,,,,,MISSION,TACO BELL TACO SHELLS,2.23,MSSN TORTLLA,,,,,,,,,,
500.0,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",3500.0,5.0,FINISHED,20.0,60253891b54593795bf69242,602538920a720f05a8000216,1613052050000,1613052050000,1613052050000.0,1613052055000,1613052050000.0,1613001600000.0,4011,ITEM NOT FOUND,20.00,20.00,False,1,True,5.0,4011,True,20.00,5.0,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6024f17d0a720f05a80001ee,1613033852987,1613033852987,,1613033852987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6025b2e10a7214d8e90002a3,1613083361307,1613083361307,,1613083361307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6025c21e0a7214d8e90002ad,1613087262861,1613087262861,,1613087262861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6024aa030a720f05a80001d0,1613015555364,1613015555364,,1613015555364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,602573920a720f05a800025d,1613067154469,1613067154469,,1613067154469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,602581a10a720f05a8000262,1613070753910,1613070753910,,1613070753910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6025263b0a720f05a80001ff,1613047355259,1613047355259,,1613047355259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,All-receipts receipt bonus,5.0,2.0,FINISHED,1.0,60255883efa60114d20e5d4e,602558a90a720f05a8000240,1613060265000,1613060265000,1613060271000.0,1613060271000,1613060266000.0,1612973865000.0,4011,ITEM NOT FOUND,1,1,,1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,All-receipts receipt bonus,5.0,2.0,FINISHED,1.0,60255883efa60114d20e5d4e,602558a90a720f05a8000240,1613060265000,1613060265000,1613060271000.0,1613060271000,1613060266000.0,1612973865000.0,1234,,2.56,2.56,True,2,True,3.0,1234,True,2.56,3.0,USER_FLAGGED,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,602515cf0a7214d8e9000231,1613043151504,1613043151504,,1613043151504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,All-receipts receipt bonus,5.0,2.0,FINISHED,23.0,60253891b54593795bf69242,602538960a720f05a800021b,1613052053000,1613052053000,1613052054000.0,1613052059000,1613052054000.0,1613001600000.0,4011,ITEM NOT FOUND,23.00,23.00,False,1,True,2.0,4011,True,23.00,2.0,,,,,,,,,,,,,,,,,,,,,,
150.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",150.0,2.0,FINISHED,26.0,602558b1efa60114d20e5dc7,602558b40a7214d8e9000263,1613060276000,1613060276000,1613060276000.0,1613060281000,1613060276000.0,1613001600000.0,4011,ITEM NOT FOUND,26.00,26.00,False,1,True,2.0,4011,True,26.00,2.0,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6025495f0a720f05a8000231,1613056351768,1613056351768,,1613056351768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
