createDate_date,dateScanned_date,finishedDate_date,modifyDate_date,pointsAwardedDate_date,purchaseDate_date
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611610563000,1611610563000,1611630363000.0,1611630460000,1611630363000.0,1611446400000.0
1611641363000,1611641363000,1611641364000.0,1611641364000,1611641364000.0,1611554963000.0
1611641320000,1611641320000,1611641321000.0,1611641321000,1611641321000.0,1611554920000.0
1611641369000,1611641369000,1611641369000.0,1611641369000,1611641369000.0,1611554969000.0
1611641318000,1611641318000,1611641318000.0,1611641318000,1611641318000.0,1611554918000.0
1611696731000,1611696731000,,1611696732000,,1609286400000.0
1611696731000,1611696731000,,1611696732000,,1609286400000.0
1611641317000,1611641317000,1611641317000.0,1611641317000,1611641317000.0,1611554917000.0
1611641370000,1611641370000,1611641370000.0,1611641370000,1611641370000.0,1611381600000.0
1611641370000,1611641370000,1611641370000.0,1611641370000,1611641370000.0,1611381600000.0
1611641370000,1611641370000,1611641370000.0,1611641370000,1611641370000.0,1611381600000.0
1611641370000,1611641370000,1611641370000.0,1611641370000,1611641370000.0,1611381600000.0
1611641370000,1611641370000,1611641370000.0,1611641370000,1611641370000.0,1611381600000.0
1611641365000,1611641365000,1611641366000.0,1611641366000,1611641366000.0,1611381600000.0
1611641365000,1611641365000,1611641366000.0,1611641366000,1611641366000.0,1611381600000.0
1611641365000,1611641365000,1611641366000.0,1611641366000,1611641366000.0,1611381600000.0
1611641365000,1611641365000,1611641366000.0,1611641366000,1611641366000.0,1611381600000.0
1611641365000,1611641365000,1611641366000.0,1611641366000,1611641366000.0,1611381600000.0
1611641304000,1611641304000,1611641307000.0,1611641307000,1611641307000.0,1611208800000.0
1611641304000,1611641304000,1611641307000.0,1611641307000,1611641307000.0,1611208800000.0
1611641304000,1611641304000,1611641307000.0,1611641307000,1611641307000.0,1611208800000.0
1611641304000,1611641304000,1611641307000.0,1611641307000,1611641307000.0,1611208800000.0
1611641304000,1611641304000,1611641307000.0,1611641307000,1611641307000.0,1611208800000.0
1611641361000,1611641361000,1611641361000.0,1611641361000,1611641361000.0,1611554961000.0
1611641308000,1611641308000,1611641309000.0,1611641309000,1611641309000.0,1610409600000.0
1611641308000,1611641308000,1611641309000.0,1611641309000,1611641309000.0,1610409600000.0
1611641308000,1611641308000,1611641309000.0,1611641309000,1611641309000.0,1610409600000.0
1611641308000,1611641308000,1611641309000.0,1611641309000,1611641309000.0,1610409600000.0
1611641308000,1611641308000,1611641309000.0,1611641309000,1611641309000.0,1610409600000.0
1611641373000,1611641373000,1611641374000.0,1611641374000,1611641374000.0,1610690400000.0
1611641373000,1611641373000,1611641374000.0,1611641374000,1611641374000.0,1610690400000.0
1611641373000,1611641373000,1611641374000.0,1611641374000,1611641374000.0,1610690400000.0
1611641373000,1611641373000,1611641374000.0,1611641374000,1611641374000.0,1610690400000.0
1611641373000,1611641373000,1611641374000.0,1611641374000,1611641374000.0,1610690400000.0
1611641324000,1611641324000,1611641324000.0,1611641324000,1611641324000.0,1611554924000.0
1611641312000,1611641312000,1611641313000.0,1611641313000,1611641313000.0,1610518112000.0
1611641350000,1611641350000,1611641350000.0,1611641350000,1611641350000.0,1611554950000.0
1611641350000,1611641350000,1611641350000.0,1611641350000,1611641350000.0,1611554950000.0
1611641350000,1611641350000,1611641350000.0,1611641350000,1611641350000.0,1611554950000.0
1611641350000,1611641350000,1611641350000.0,1611641350000,1611641350000.0,1611554950000.0
1611641350000,1611641350000,1611641350000.0,1611641350000,1611641350000.0,1611554950000.0
1611641350000,1611641350000,1611641350000.0,1611641350000,1611641350000.0,1611554950000.0
1611641350000,1611641350000,1611641350000.0,1611641350000,1611641350000.0,1611554950000.0
1611641350000,1611641350000,1611641350000.0,1611641350000,1611641350000.0,1611554950000.0
1611641350000,1611641350000,1611641350000.0,1611641350000,1611641350000.0,1611554950000.0
1611641372000,1611641372000,1611641372000.0,1611641372000,1611641372000.0,1611381600000.0
1611641372000,1611641372000,1611641372000.0,1611641372000,1611641372000.0,1611381600000.0
1611641372000,1611641372000,1611641372000.0,1611641372000,1611641372000.0,1611381600000.0
1611641372000,1611641372000,1611641372000.0,1611641372000,1611641372000.0,1611381600000.0
1611641372000,1611641372000,1611641372000.0,1611641372000,1611641372000.0,1611381600000.0
1611641314000,1611641314000,1611641315000.0,1611641315000,1611641315000.0,1610518114000.0
1611641341000,1611641341000,1611641342000.0,1611641342000,1611641342000.0,1610323200000.0
1611641341000,1611641341000,1611641342000.0,1611641342000,1611641342000.0,1610323200000.0
1611641341000,1611641341000,1611641342000.0,1611641342000,1611641342000.0,1610323200000.0
1611641341000,1611641341000,1611641342000.0,1611641342000,1611641342000.0,1610323200000.0
1611641341000,1611641341000,1611641342000.0,1611641342000,1611641342000.0,1610323200000.0
1611641341000,1611641341000,1611641342000.0,1611641342000,1611641342000.0,1610323200000.0
1611641341000,1611641341000,1611641342000.0,1611641342000,1611641342000.0,1610323200000.0
1611641341000,1611641341000,1611641342000.0,1611641342000,1611641342000.0,1610323200000.0
1611641341000,1611641341000,1611641342000.0,1611641342000,1611641342000.0,1610323200000.0
1611641341000,1611641341000,1611641342000.0,1611641342000,1611641342000.0,1610323200000.0
1611641355000,1611641355000,1611641356000.0,1611641356000,1611641356000.0,1611641355000.0
1611789212000,1611789212000,1611789218000.0,1611789218000,1611789212000.0,1611702811000.0
1611789212000,1611789212000,1611789218000.0,1611789218000,1611789212000.0,1611702811000.0
1611709946000,1611709946000,1611710849000.0,1611710849000,1611709948000.0,1611619200000.0
1611709984000,1611709984000,1611709985000.0,1611709985000,1611709985000.0,1611623584000.0
1611789129000,1611789129000,1611789131000.0,1611789135000,1611789131000.0,1611702729000.0
1611789129000,1611789129000,1611789131000.0,1611789135000,1611789131000.0,1611702729000.0
1611762703000,1611762703000,1611762704000.0,1611762708000,1611762704000.0,1611705600000.0
1611762666000,1611762666000,1611762667000.0,1611762672000,1611762667000.0,1611676266000.0
1611762709000,1611762709000,1611762710000.0,1611762714000,1611762710000.0,1611705600000.0
1611710015000,1611710015000,1611710016000.0,1611710016000,1611710016000.0,1611710015000.0
1611709942000,1611709942000,1611709944000.0,1611709948000,1611709944000.0,1611623542000.0
1611762747000,1611762747000,,1611762748000,,1509321600000.0
1611762747000,1611762747000,,1611762748000,,1509321600000.0
1611710042000,1611710042000,1611710042000.0,1611710042000,1611710042000.0,1611623642000.0
1611789368000,1611789368000,,1611789369000,1611789369000.0,1611702968000.0
1611709976000,1611709976000,,1611709977000,1611709976000.0,1611623576000.0
1611709976000,1611709976000,,1611709977000,1611709976000.0,1611623576000.0
1611709976000,1611709976000,,1611709977000,1611709976000.0,1611623576000.0
1611709976000,1611709976000,,1611709977000,1611709976000.0,1611623576000.0
1611709976000,1611709976000,,1611709977000,1611709976000.0,1611623576000.0
1611709976000,1611709976000,,1611709977000,1611709976000.0,1611623576000.0
1611709976000,1611709976000,,1611709977000,1611709976000.0,1611623576000.0
1611709976000,1611709976000,,1611709977000,1611709976000.0,1611623576000.0
1611709976000,1611709976000,,1611709977000,1611709976000.0,1611623576000.0
1611709976000,1611709976000,,1611709977000,1611709976000.0,1611623576000.0
1611709976000,1611709976000,,1611709977000,1611709976000.0,1611623576000.0
1611709935000,1611709935000,1611709937000.0,1611709942000,1611709937000.0,1611623535000.0
1611709949000,1611709949000,1611709952000.0,1611709952000,1611709951000.0,1611100800000.0
1611709962000,1611709962000,1611709963000.0,1611709963000,1611709963000.0,1611100800000.0
1604900217000,1604900217000,1611710901000.0,1611710901000,1611710901000.0,1604813817000.0
